GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171105,min,cha,H,20171105-cha-min,20,112,94,0,9.683333333,1,1,4.8,5,4,4.8,0pt 4rb 0-4fg,0,0,3000,0,3800,0,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171104,min,dal,H,20171104-dal-min,20,112,99,0,10.13333333,1,1,8.7,8.25,8,8.7,4pt 1rb 1as 1st 1to 2-3fg,0,0,3000,0,3800,-200,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171101,min,nor,A,20171101-min-nor,20,104,98,0,9.15,1,1,12.6,11.75,11.5,12.6,6pt 3rb 1bl 3-4fg,0,0,3000,-200,4000,0,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171030,min,mia,A,20171030-min-mia,19.5,125,122,0,11.43333333,1,1,5.2,5.25,4.75,5.2,4pt 1rb 2-4fg,0,0,3200,-300,4000,0,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171027,min,okc,H,20171027-okc-min,20,119,116,0,11.53333333,1,1,1.2,1.25,0.75,1.2,0pt 1rb 0-2fg,0,0,3500,500,4000,1000,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171025,min,det,A,20171025-min-det,19,101,122,1,28.75,1,1,13.3,12.5,10.5,13.3,4pt 4rb 1as 1st 1-9fg 2-2ft,0,0,3000,0,3000,0,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171024,min,ind,H,20171024-ind-min,20,107,130,1,31.03333333,1,1,20.9,20,17.75,20.9,14pt 2rb 1as 1st 7-14fg 0-2ft,0,0,3000,0,3000,0,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171022,min,okc,A,20171022-min-okc,19,115,113,0,7.733333333,1,1,2,2,1.75,2,2pt 1-2fg,0,0,3000,0,3000,-100,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171020,min,uta,H,20171020-uta-min,20,100,97,0,11.93333333,1,1,5.9,6,5.75,5.9,2pt 2rb 1as 1-2fg,0,0,3000,-100,3100,-100,,,10,0,3,23,,3
4594,"Muhammad, Shabazz",Shabazz Muhammad,20171018,min,sas,A,20171018-min-sas,21.5,99,107,0,14.15,1,1,7.4,6.5,5.25,7.4,2pt 2rb 1bl 1-6fg,0,0,3100,,3200,,,,10,,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180128,lal,tor,A,20180128-lal-tor,18,111,123,1,34.51666667,1,1,35.2,33.5,30.5,35.2,14pt 6rb 4as 2st 1bl 1to 1trey 4-14fg 5-9ft,0,0,6000,200,5600,-600,,,24,1,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180126,lal,chi,A,20180126-lal-chi,20,108,103,1,33.36666667,1,1,43.3,44.25,41.5,43.3,25pt 9rb 5as 1st 3to 10-18fg 5-8ft,0,0,5800,0,6200,-200,,,23,-2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180123,lal,bos,H,20180123-bos-lal,22.5,108,107,1,33,1,1,26.8,26.75,24.25,26.8,7pt 9rb 4as 1st 1bl 3to 2-11fg 3-4ft,0,0,5800,-500,6400,-500,,,25,-2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180121,lal,nyk,H,20180121-nyk-lal,15.5,127,107,1,24.41666667,1,1,15.9,16.5,14,15.9,10pt 2rb 3as 1to 4-13fg 2-3ft,0,0,6300,0,6900,0,,,27,-2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180119,lal,ind,H,20180119-ind-lal,22.5,99,86,0,0,0,1,0,0,0,0,,0,0,6300,-300,6900,600,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180117,lal,okc,A,20180117-lal-okc,20,90,114,1,25.51666667,1,1,11.7,12.75,11.75,11.7,8pt 1rb 3as 2to 3-7fg 2-2ft,0,0,6600,200,6300,-600,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180115,lal,mem,A,20180115-lal-mem,17.5,114,123,0,0,1,1,0,0,0,0,0pt,0,0,6400,-300,,,,,29,0,3,,,3
4965,"Ingram, Brandon",Brandon Ingram,20180113,lal,dal,A,20180113-lal-dal,14,107,101,1,13.9,1,1,18.7,19,19,18.7,4pt 6rb 5as 2-2fg,0,0,6700,100,6900,300,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180111,lal,sas,H,20180111-sas-lal,22.5,93,81,1,36.85,1,1,36.1,36.75,34.5,36.1,26pt 3rb 3as 1st 1to 2trey 11-21fg 2-5ft,0,0,6600,-400,6600,-200,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180109,lal,sac,H,20180109-sac-lal,22.5,99,86,1,23.8,1,1,21.5,25.25,25.25,21.5,15pt 5rb 3as 1bl 7to 2trey 6-9fg 1-2ft,0,0,7000,0,6800,0,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180107,lal,atl,H,20180107-atl-lal,21.5,132,113,1,29.73333333,1,1,29.7,32.25,32.75,29.7,20pt 1rb 7as 1bl 5to 2trey 6-7fg 6-7ft,0,0,7000,600,6800,200,,,29,1,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180105,lal,cha,H,20180105-cha-lal,22.5,94,108,1,36.43333333,1,1,41.8,46,44.75,41.8,22pt 14rb 4as 3to 1trey 10-18fg 1-2ft,1,0,6400,-200,6600,200,,,28,1,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180103,lal,okc,H,20180103-okc-lal,22.5,96,133,1,29.5,1,1,20,19.25,17.5,20,7pt 5rb 2as 1st 1bl 2to 3-9fg 1-2ft,0,0,6600,-200,6400,-100,,,27,-2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20180101,lal,min,A,20180101-lal-min,20,96,114,1,28.85,1,1,22.5,22.75,20.75,22.5,14pt 5rb 1as 1bl 2to 4-11fg 6-7ft,0,0,6800,-200,6500,100,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171231,lal,hou,A,20171231-lal-hou,19,142,148,1,44.5,1,1,24.2,25.5,24.75,24.2,12pt 6rb 4as 1st 4to 3-6fg 6-6ft,0,0,7000,-300,6400,-200,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171229,lal,lac,H,20171229-lac-lal,22.5,106,121,1,36.56666667,1,1,27.7,26.75,23.75,27.7,18pt 1rb 3as 1st 1bl 2to 8-20fg 2-2ft,0,0,7300,100,6600,500,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171227,lal,mem,H,20171227-mem-lal,22.5,99,109,1,44.03333333,1,1,37.8,37.5,33.25,37.8,23pt 4rb 4as 1st 2bl 5to 9-20fg 5-11ft,0,0,7200,400,6100,-200,,,29,3,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171225,lal,min,H,20171225-min-lal,22.5,104,121,0,0,0,0,0,0,0,0,,0,0,6800,-300,6300,-400,,,26,-3,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171223,lal,por,H,20171223-por-lal,21.5,92,95,0,0,0,0,0,0,0,0,,0,0,7100,100,6700,-100,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171222,lal,gsw,A,20171222-lal-gsw,22.5,106,113,1,35.61666667,1,1,20.6,21.25,19.75,20.6,12pt 3rb 4as 1to 5-11fg 2-2ft,0,0,7000,-200,6800,300,,,29,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171220,lal,hou,A,20171220-lal-hou,20,122,116,1,40.31666667,1,1,33.2,33,30.25,33.2,13pt 6rb 6as 2st 2to 1trey 4-15fg 4-6ft,0,0,7200,200,6500,-100,,,29,1,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171218,lal,gsw,H,20171218-gsw-lal,22.5,114,116,1,39.25,1,1,44.7,41.5,38.75,44.7,19pt 6rb 5as 2st 2bl 1to 6-12fg 7-12ft,0,0,7000,100,6600,100,,,28,-2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171214,lal,cle,A,20171214-lal-cle,20,112,121,1,39.68333333,1,1,43.2,45,45,43.2,26pt 6rb 6as 1st 2to 3trey 10-15fg 3-4ft,0,0,6900,-200,6500,-200,,,30,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171212,lal,nyk,A,20171212-lal-nyk,19,109,113,1,41.4,1,1,21.9,22.75,20.25,21.9,5pt 7rb 5as 1st 1bl 5to 2-12fg 1-1ft,0,0,7100,-200,6700,-200,,,30,2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171209,lal,cha,A,20171209-lal-cha,19,110,99,1,35.68333333,1,1,25.7,27,24.25,25.7,18pt 6rb 1as 1st 4to 7-16fg 4-6ft,0,0,7300,500,6900,500,,,28,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171207,lal,phi,A,20171207-lal-phi,20,107,104,1,38.01666667,1,1,39.4,40.75,37,39.4,21pt 7rb 6as 1bl 2to 2trey 7-21fg 5-10ft,0,0,6800,100,6400,100,,,28,2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171203,lal,hou,H,20171203-hou-lal,21.5,95,118,1,37.06666667,1,1,38.3,38.25,35.5,38.3,18pt 9rb 5as 1st 1to 7-16fg 4-6ft,0,0,6700,0,6300,0,,,26,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171202,lal,den,A,20171202-lal-den,21,100,115,1,27.75,1,1,22.8,24.5,22.5,22.8,20pt 4rb 1st 5to 6-14fg 8-8ft,0,0,6700,600,6300,300,,,26,2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171129,lal,gsw,H,20171129-gsw-lal,22.5,123,127,1,44.01666667,1,1,50.5,50.25,48.75,50.5,32pt 5rb 3as 3st 2bl 7to 2trey 12-21fg 6-7ft,0,0,6100,-200,6000,-100,,,24,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171127,lal,lac,A,20171127-lal-lac,22.5,115,120,1,22.3,1,1,23.5,24.75,22.75,23.5,17pt 5rb 1as 1bl 4to 6-10fg 5-9ft,0,0,6300,100,6100,-100,,,24,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171122,lal,sac,A,20171122-lal-sac,22.5,102,113,1,32.63333333,1,1,31.2,30.5,29.25,31.2,12pt 6rb 6as 1bl 4-7fg 4-6ft,0,0,6200,0,6200,0,,,24,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171121,lal,chi,H,20171121-chi-lal,22.5,103,94,1,38.55,1,1,38.5,36.75,35,38.5,17pt 5rb 5as 1st 2bl 1to 1trey 7-15fg 2-3ft,0,0,6200,-100,6200,0,,,24,-1,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171119,lal,den,H,20171119-den-lal,21.5,127,109,1,28.81666667,1,1,26,27.75,26.25,26,13pt 5rb 6as 2to 1trey 5-13fg 2-2ft,0,0,6300,100,6200,-100,,,25,2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171117,lal,pho,H,20171117-pho-lal,22.5,113,122,1,34.88333333,1,1,34.6,35,32,34.6,17pt 8rb 4as 2bl 4to 7-17fg 3-5ft,0,0,6200,500,6300,700,,,23,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171115,lal,phi,H,20171115-phi-lal,22.5,109,115,1,39.78333333,1,1,47.7,48.75,47.25,47.7,26pt 11rb 3as 2bl 2to 11-18fg 4-5ft,1,0,5700,-200,5600,-300,,,23,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171113,lal,pho,A,20171113-lal-pho,21,100,93,1,32.23333333,1,1,14.6,14.25,12,14.6,6pt 3rb 2as 1bl 1to 2-9fg 2-4ft,0,0,5900,-100,5900,-100,,,23,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171111,lal,mil,A,20171111-lal-mil,20.5,90,98,1,35.76666667,1,1,19.4,20.25,17.25,19.4,8pt 7rb 2as 1bl 3to 2-10fg 4-8ft,0,0,6000,-200,6000,100,,,23,2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171109,lal,was,A,20171109-lal-was,19,95,111,1,35.01666667,1,1,15.3,16,14.25,15.3,10pt 4rb 1as 1to 3-8fg 4-6ft,0,0,6200,200,5900,0,,,21,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171108,lal,bos,A,20171108-lal-bos,20,96,107,1,36.55,1,1,31.9,31.25,29.5,31.9,18pt 7rb 1as 2st 2to 7-11fg 4-7ft,0,0,6000,-200,5900,-100,,,21,2,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171105,lal,mem,H,20171105-mem-lal,21.5,107,102,1,38.28333333,1,1,28.9,29.75,28,28.9,20pt 7rb 1as 1to 7-14fg 6-6ft,0,0,6200,300,6000,-100,,,19,3,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171103,lal,bkn,H,20171103-bkn-lal,22.5,124,112,1,35.61666667,1,1,40,41,40,40,18pt 10rb 2as 1st 2bl 2to 2trey 7-13fg 2-6ft,1,0,5900,0,6100,300,,,16,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171102,lal,por,A,20171102-lal-por,22.5,110,113,1,32.28333333,1,1,27.1,25.75,23.75,27.1,14pt 3rb 3as 2st 1to 5-11fg 4-6ft,0,0,5900,300,5800,400,,,16,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171031,lal,det,H,20171031-det-lal,22.5,113,93,1,34.25,1,1,38,36.25,35.25,38,13pt 5rb 6as 4st 1bl 5to 1trey 6-12fg,0,0,5600,0,5400,300,,,16,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171028,lal,uta,A,20171028-lal-uta,21,81,96,1,33.85,1,1,31.2,28.75,26.75,31.2,16pt 1rb 2as 4st 1bl 4to 1trey 7-14fg 1-4ft,0,0,5600,0,5100,-300,,,16,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,1,23.45,1,1,9.9,11.5,9.75,9.9,9pt 2rb 1as 3to 3-9fg 3-4ft,0,0,5600,500,5400,200,,,16,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171025,lal,was,H,20171025-was-lal,22.5,102,99,1,39,1,1,37.5,39.5,38,37.5,19pt 10rb 3as 1st 1bl 4to 8-16fg 3-3ft,1,0,5100,-300,5200,0,,,16,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171022,lal,nor,H,20171022-nor-lal,21.5,112,119,1,24.3,1,1,14.4,15,13.25,14.4,7pt 2rb 4as 1to 3-9fg 1-2ft,0,0,5400,-400,5200,0,,,16,0,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171020,lal,pho,A,20171020-lal-pho,22,132,130,1,36.71666667,1,1,32.9,33.5,33.25,32.9,25pt 2rb 1as 1st 1bl 2to 3trey 9-14fg 4-6ft,0,0,5800,0,5200,100,,,16,3,3,23,,3
4965,"Ingram, Brandon",Brandon Ingram,20171019,lal,lac,H,20171019-lac-lal,22.5,92,108,1,30.51666667,1,1,23,23.75,20.5,23,12pt 5rb 4as 1to 3-15fg 6-7ft,0,0,5800,,5100,,,,13,,3,23,,3
4697,"Ennis, James",James Ennis,20180129,mem,pho,H,20180129-pho-mem,20,,,,,,,,,,,,,,3600,0,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180126,mem,lac,H,20180126-lac-mem,20,100,109,0,0,0,1,0,0,0,0,,0,0,3600,0,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180124,mem,sas,H,20180124-sas-mem,20,85,108,0,0,0,1,0,0,0,0,,0,0,3600,0,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180122,mem,phi,H,20180122-phi-mem,20,105,101,0,0,0,1,0,0,0,0,,0,0,3600,0,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180120,mem,nor,A,20180120-mem-nor,19,104,111,0,0,0,1,0,0,0,0,,0,0,3600,0,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180119,mem,sac,H,20180119-sac-mem,20,106,88,0,0,0,0,0,0,0,0,,0,0,3600,-100,3600,-100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180117,mem,nyk,H,20180117-nyk-mem,20,105,99,0,20.3,1,1,12.1,12.25,11.25,12.1,4pt 3rb 3as 2-6fg,0,0,3700,0,3700,100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180115,mem,lal,H,20180115-lal-mem,17.5,123,114,0,21.26666667,1,1,27.6,24.75,24.75,27.6,13pt 3rb 2st 2bl 1to 1trey 4-6fg 4-4ft,0,0,3700,200,,,,,10,0,3,,,3
4697,"Ennis, James",James Ennis,20180112,mem,den,A,20180112-mem-den,21,78,87,0,26.6,1,1,24,24.25,23.75,24,12pt 5rb 2as 1bl 2trey 5-10fg 0-1ft,0,0,3500,-100,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180110,mem,nor,H,20180110-nor-mem,20,105,102,0,25.6,1,1,11.7,10.25,10.25,11.7,4pt 1rb 1as 2st 1to 1-1fg 2-2ft,0,0,3600,0,3600,200,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180105,mem,was,H,20180105-was-mem,21.5,100,102,0,33.98333333,1,1,17.8,16.5,15.25,17.8,8pt 4rb 1st 1bl 1to 1-4fg 6-8ft,0,0,3600,-200,3400,100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20180102,mem,lac,A,20180102-mem-lac,22.5,105,113,0,28,1,1,7.9,8,7,7.9,4pt 2rb 1as 2-6fg,0,0,3800,200,3300,100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171231,mem,sac,A,20171231-mem-sac,19,114,96,0,17.35,1,1,23.2,22,22.25,23.2,10pt 6rb 1st 1bl 1trey 3-4fg 3-3ft,0,0,3600,0,3200,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171230,mem,gsw,A,20171230-mem-gsw,20.5,128,141,0,25.51666667,1,1,21.8,22.5,23,21.8,11pt 4rb 2as 1st 3trey 4-8fg,0,0,3600,100,3200,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171227,mem,lal,A,20171227-mem-lal,22.5,109,99,0,13.71666667,1,1,7.9,7.5,7.25,7.9,2pt 2rb 1as 1st 1to 0-1fg 2-2ft,0,0,3500,0,3200,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171226,mem,pho,A,20171226-mem-pho,21,97,99,0,21.13333333,1,1,20,20.75,20.5,20,11pt 5rb 2as 1st 3to 2-3fg 7-7ft,0,0,3500,0,3200,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171223,mem,lac,H,20171223-lac-mem,20,115,112,0,27.58333333,1,1,15.9,17.5,17.5,15.9,14pt 2rb 1as 2to 1trey 6-8fg 1-1ft,0,0,3500,0,3200,-100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171221,mem,pho,A,20171221-mem-pho,21,95,97,0,8.35,1,1,6.8,8,8,6.8,3pt 4rb 1to 1trey 1-3fg,0,0,3500,0,3300,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171220,mem,gsw,A,20171220-mem-gsw,22.5,84,97,0,16.41666667,1,1,8.6,9.75,9,8.6,4pt 3rb 2as 2to 2-5fg,0,0,3500,0,3300,-100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171216,mem,bos,H,20171216-bos-mem,21,93,102,0,12.76666667,1,1,2.4,2.5,2,2.4,0pt 2rb 0-2fg,0,0,3500,0,3400,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171215,mem,atl,H,20171215-atl-mem,20,96,94,0,0,0,1,0,0,0,0,,0,0,3500,0,3400,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171213,mem,was,A,20171213-mem-was,19,87,93,0,23.56666667,1,1,15.3,15.5,15.75,15.3,7pt 4rb 1as 1st 1to 1trey 3-4fg,0,0,3500,0,3400,-100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171211,mem,mia,H,20171211-mia-mem,20,82,107,0,22.43333333,1,1,12.6,12.25,11.5,12.6,6pt 3rb 1st 1trey 1-5fg 3-4ft,0,0,3500,0,3500,-200,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171209,mem,okc,H,20171209-okc-mem,21,101,102,0,22,1,1,9.8,11,10.5,9.8,6pt 4rb 1to 1trey 2-5fg 1-2ft,0,0,3500,0,3700,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171208,mem,tor,H,20171208-tor-mem,20,107,116,0,17.16666667,1,1,12.2,12.75,12.75,12.2,7pt 1rb 2as 1st 2to 1trey 3-5fg,0,0,3500,0,3700,-100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171206,mem,nyk,A,20171206-mem-nyk,19.5,88,99,0,20.53333333,1,1,14.8,14.5,14.75,14.8,7pt 4rb 1st 1trey 2-3fg 2-2ft,0,0,3500,0,3800,100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171204,mem,min,H,20171204-min-mem,20,95,92,0,26.3,1,1,17.4,17.5,16.5,17.4,13pt 2rb 1st 1to 1trey 5-11fg 2-2ft,0,0,3500,-200,3700,-100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171202,mem,cle,A,20171202-mem-cle,19.5,111,116,0,20.21666667,1,1,2.9,3.5,3.25,2.9,0pt 2rb 1as 1to 0-1fg,0,0,3700,0,3800,200,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171201,mem,sas,H,20171201-sas-mem,20,79,95,0,25.45,1,1,14.9,14.5,14.75,14.9,7pt 2rb 1as 1st 1bl 2to 1trey 3-4fg,0,0,3700,200,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171129,mem,sas,A,20171129-mem-sas,20.5,95,104,0,23.35,1,1,25.5,25.75,25.75,25.5,15pt 5rb 1as 2st 3to 1trey 4-6fg 6-6ft,0,0,3500,500,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171126,mem,bkn,H,20171126-bkn-mem,18,88,98,0,17.86666667,1,1,4.7,4.75,3.75,4.7,2pt 1rb 1as 1-5fg,0,0,3000,0,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171124,mem,den,A,20171124-mem-den,21,92,104,0,0,0,1,0,0,0,0,,0,0,3000,-300,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171122,mem,dal,H,20171122-dal-mem,20,94,95,0,12.76666667,1,1,3.7,3.75,3.25,3.7,0pt 1rb 1as 1st 2to 0-2fg,0,0,3300,0,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171120,mem,por,H,20171120-por-mem,20,92,100,0,7.783333333,1,1,1.2,1.25,0.75,1.2,0pt 1rb 0-2fg,0,0,3300,-100,3600,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171118,mem,hou,H,20171118-hou-mem,20,83,105,0,22.51666667,1,1,10.8,10.5,9.75,10.8,4pt 4rb 1bl 1to 1-4fg 2-2ft,0,0,3400,-200,3600,-200,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171115,mem,ind,H,20171115-ind-mem,20,113,116,1,17.18333333,1,1,6.4,7,6.75,6.4,2pt 2rb 2as 1to 1-2fg,0,0,3600,0,3800,0,,,10,-1,3,23,,3
4697,"Ennis, James",James Ennis,20171113,mem,mil,A,20171113-mem-mil,20,103,110,1,28.01666667,1,1,15.5,15.25,15,15.5,5pt 5rb 1as 1st 1trey 2-5fg,0,0,3600,-700,3800,0,,,11,0,3,23,,3
4697,"Ennis, James",James Ennis,20171111,mem,hou,A,20171111-mem-hou,20,96,111,1,26.3,1,1,9.1,9.25,9,9.1,4pt 3rb 1as 2-3fg,0,0,4300,300,3800,-200,,,11,0,3,23,,3
4697,"Ennis, James",James Ennis,20171107,mem,por,A,20171107-mem-por,22,98,97,1,31.45,1,1,17.8,17,16.75,17.8,10pt 4rb 1bl 4-4fg 2-3ft,0,0,4000,-100,4000,100,,,11,0,3,23,,3
4697,"Ennis, James",James Ennis,20171105,mem,lal,A,20171105-mem-lal,21.5,102,107,1,41.1,1,1,20.3,18,17.25,20.3,5pt 4rb 1as 2st 1bl 1trey 2-7fg,0,0,4100,0,3900,0,,,11,0,3,23,,3
4697,"Ennis, James",James Ennis,20171104,mem,lac,A,20171104-mem-lac,15.5,113,104,1,30.13333333,1,1,24,25.25,26.5,24,13pt 5rb 2as 1bl 1to 3trey 5-6fg,0,0,4100,200,,,,,11,0,3,,,3
4697,"Ennis, James",James Ennis,20171101,mem,orl,H,20171101-orl-mem,20,99,101,1,35.15,1,1,28.1,26.75,26,28.1,14pt 3rb 3as 2st 1trey 4-9fg 5-5ft,0,0,3900,-100,3900,-100,,,11,0,3,23,,3
4697,"Ennis, James",James Ennis,20171030,mem,cha,H,20171030-cha-mem,20,99,104,1,24.55,1,1,15.8,16.5,16.25,15.8,11pt 4rb 1trey 4-7fg 2-2ft,0,0,4000,0,4000,100,,,11,1,3,23,,3
4697,"Ennis, James",James Ennis,20171028,mem,hou,H,20171028-hou-mem,20,103,89,1,31.5,1,1,20.9,22.25,21.75,20.9,8pt 7rb 3as 2trey 3-9fg,0,0,4000,-300,3900,-100,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171026,mem,dal,H,20171026-dal-mem,20,96,91,1,27.33333333,1,1,7.5,8.75,8.25,7.5,2pt 5rb 1as 2to 1-3fg,0,0,4300,0,4000,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171025,mem,dal,A,20171025-mem-dal,20.5,94,103,1,33.83333333,1,1,18.3,17.5,16.75,18.3,8pt 4rb 1as 2st 2to 2-5fg 4-4ft,0,0,4300,300,4000,500,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171023,mem,hou,A,20171023-mem-hou,20,98,90,1,37.21666667,1,1,28.7,31.25,30.5,28.7,14pt 11rb 1as 1st 3to 4-8fg 6-7ft,1,0,4000,1000,3500,0,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171021,mem,gsw,H,20171021-gsw-mem,20,111,101,1,25.15,1,1,25.3,24.5,24.25,25.3,13pt 4rb 3as 1st 6-6fg 1-2ft,0,0,3000,-200,3500,300,,,10,0,3,23,,3
4697,"Ennis, James",James Ennis,20171018,mem,nor,H,20171018-nor-mem,20,103,91,1,18.58333333,1,1,9.2,9.75,10.25,9.2,5pt 1rb 2as 1trey 2-2fg,0,0,3200,,3200,,,,10,,3,23,,3
4559,"Roberson, Andre",Andre Roberson,20180128,okc,phi,H,20180128-phi-okc,18,122,112,0,0,0,0,0,0,0,0,,0,0,4500,0,3900,100,,,11,1,2,23,,2
4559,"Roberson, Andre",Andre Roberson,20180127,okc,det,A,20180127-okc-det,17,121,108,1,22.08333333,1,1,15.5,14.75,14.75,15.5,5pt 5rb 1as 1bl 2-2fg 1-1ft,0,0,4500,-100,,,,,10,0,2,,,2
